id	x	y
38083	-100.328727	47.584476
38085	-100.718304	46.162569
38087	-103.438963	46.419359
38089	-102.782078	46.877984
38091	-97.748767	47.461487
38093	-98.746937	46.916145
38095	-99.242236	48.601877
38097	-97.222985	47.48884
38099	-97.566924	48.387279
38101	-101.330553	48.261272
38103	-99.762215	47.665826
38105	-103.559846	48.202298
39001	-83.512703	38.849591
39003	-84.12083	40.75811
39005	-82.285734	40.853176
39007	-80.769656	41.795929
39009	-82.099089	39.34733
39011	-84.270769	40.544636
39013	-80.885723	40.040796
39015	-83.892802	38.94809
39017	-84.504008	39.412287
39019	-81.113683	40.60769
39021	-83.761103	40.122955
39023	-83.83167	39.925777
39025	-84.21304	39.101703
39027	-83.837593	39.410943
39029	-80.729231	40.774883
39031	-81.863164	40.288607
39033	-82.873235	40.798576
39035	-81.672227	41.452473
39037	-84.609394	40.117699
39039	-84.444908	41.29447
39041	-83.012545	40.224775
39043	-82.62721	41.406361
39045	-82.65936	39.790036
39047	-83.445313	39.549838
39049	-82.996426	40.000159
39051	-84.098308	41.57715
39053	-82.271073	38.833428
39055	-81.224641	41.490638
39057	-83.995082	39.726355
39059	-81.541839	40.016589
39061	-84.507154	39.179646
39063	-83.644091	41.038246
39065	-83.676335	40.688332
39067	-81.054571	40.309833
39069	-84.078432	41.358136
39071	-83.583179	39.216064
39073	-82.453802	39.520832
39075	-81.876535	40.567545
39077	-82.616142	41.172869
39079	-82.6104	39.037037
39081	-80.694478	40.364857
39083	-82.454678	40.400577
39085	-81.323123	41.685225
39087	-82.538299	38.505901
39089	-82.502873	40.055563
39091	-83.782781	40.387824
39093	-82.118898	41.388082
39095	-83.61116	41.654061
39097	-83.38124	39.923234
39099	-80.695812	41.051163
39101	-83.132223	40.581162
39103	-81.842916	41.143932
39105	-82.007847	39.057442
39107	-84.607329	40.518013
39109	-84.235707	40.046928
39111	-81.061821	39.741769
39113	-84.207957	39.74826
39115	-81.866081	39.618988
39117	-82.794488	40.522779
39119	-81.996309	39.962032
39121	-81.479293	39.774864
39123	-83.08656	41.533513
39125	-84.584252	41.131006
39127	-82.230571	39.752691
39129	-82.997699	39.665691
39131	-83.038741	39.082573
39133	-81.268084	41.17856
39135	-84.622201	39.740569
39137	-84.115161	41.009044
39139	-82.53937	40.764063
39141	-83.017755	39.33879
39143	-83.105216	41.342585
39145	-82.945938	38.784675
39147	-83.201201	41.128156
39149	-84.191288	40.317297
39151	-81.385725	40.835443
39153	-81.512088	41.110547
39155	-80.759372	41.23994
39157	-81.46407	40.478654
39159	-83.358304	40.262949
39161	-84.567634	40.857694
39163	-82.495685	39.236456
39165	-84.243467	39.428761
39167	-81.509425	39.414215
39169	-81.865047	40.839128
39171	-84.573337	41.536069
39173	-83.599538	41.446413
39175	-83.299503	40.865582
40001	-94.633414	35.890578
40003	-98.324818	36.666287
40005	-96.080519	34.338278
40007	-100.619804	36.806398
40009	-99.519705	35.358272
40011	-98.422728	35.879871
40013	-96.382257	33.973111
40015	-98.341579	35.140811
40017	-97.796002	35.492463
40019	-97.204869	34.193852
40021	-94.994087	35.90079
40023	-95.521311	34.01942
40025	-102.492871	36.734071
40027	-97.442054	35.262096
40029	-96.273544	34.55181
40031	-98.423939	34.632365
40033	-98.332463	34.307193
40035	-95.157621	36.675662
40037	-96.241181	35.974458
40039	-98.842906	35.550879
40041	-94.795675	36.45832
40043	-99.056287	36.052298
40045	-99.788	36.267107
40047	-97.882035	36.397245
40049	-97.285572	34.734984
40051	-97.877507	35.083203
40053	-97.776595	36.772134
40055	-99.46377	34.913088
40057	-99.894133	34.6934
40059	-99.738458	36.778236
40061	-95.113916	35.241536
40063	-96.306754	35.083266
40065	-99.329897	34.655356
40067	-97.869146	34.121354
40069	-96.650394	34.266076
40071	-97.129968	36.745935
40073	-97.916613	35.920559
40075	-99.013274	34.943508
40077	-95.264819	34.880891
40079	-94.640252	35.066192
40081	-96.884895	35.663046
40083	-97.437825	35.845633
40085	-97.172569	33.929641
40087	-97.498842	35.078591
40089	-94.814852	34.002666
40091	-95.582128	35.387758
40093	-98.432703	36.296133
40095	-96.752818	34.014056
40097	-95.231899	36.290822
40099	-97.030935	34.504717
40101	-95.36712	35.710343
40103	-97.234667	36.328644
40105	-95.634513	36.772061
40107	-96.328492	35.45136
40109	-97.51094	35.513508
40111	-95.967045	35.61418
40113	-96.260836	36.437838
40115	-94.839213	36.865882
40117	-96.546613	36.268952
40119	-96.997969	36.08979
40121	-95.725414	34.956091
40123	-96.669899	34.774385
40125	-96.950489	35.31337
40127	-95.467966	34.349055
40129	-99.66903	35.641135
40131	-95.633452	36.320322
40133	-96.626879	35.176744
40135	-94.73576	35.469448
40137	-97.942305	34.516155
40139	-101.437877	36.714885
40141	-98.976741	34.381122
40143	-95.918802	36.107492
40145	-95.593631	36.003447
40147	-95.940857	36.730914
40149	-99.052164	35.313918
40151	-98.725005	36.759881
40153	-99.379835	36.424811
41001	-117.772866	44.777295
41003	-123.282873	44.569486
41005	-122.573779	45.362198
41007	-123.82721	46.096437
41009	-122.938436	45.89701
41011	-124.224888	43.301521
41013	-120.816392	44.287572
41015	-124.312933	42.264031
41017	-121.305152	44.082042
41019	-123.387822	43.241919
41021	-120.188153	45.417933
41023	-118.99506	44.439066
41025	-119.007787	43.530201
41027	-121.568029	45.644498
41029	-122.856742	42.344773
41031	-121.19512	44.59525
41033	-123.390462	42.398697
41035	-121.724772	42.281587
41037	-120.492844	42.50249
41039	-123.115506	44.037446
41041	-123.993563	44.718208
41043	-122.946135	44.551042
41045	-117.116503	43.982346
41047	-122.955002	44.960743
41049	-119.6099	45.725218
41051	-122.589107	45.518345
41053	-123.222856	44.919904
41055	-120.734972	45.516099
41057	-123.82703	45.468365
41059	-118.930688	45.793328
41061	-118.021843	45.345351
41063	-117.32194	45.456696
41065	-121.214422	45.53749
41067	-122.871426	45.484723
41069	-120.045558	44.789591
41071	-123.141349	45.239439
42001	-77.159943	39.853798
42003	-79.963421	40.44431
42005	-79.510798	40.769369
42007	-80.302947	40.683411
42009	-78.474898	40.055708
42011	-75.908835	40.36696
42013	-78.377438	40.486628
42015	-76.529355	41.834075
42017	-75.019338	40.237489
42019	-79.953393	40.834676
42021	-78.80179	40.405741
42023	-78.239584	41.505395
42025	-75.718531	40.86396
42027	-77.838449	40.84286
42029	-75.673351	39.99142
42031	-79.429305	41.182055
42033	-78.501252	40.992828
42035	-77.458815	41.146549
42037	-76.385974	41.041358
42039	-80.103409	41.665434
42041	-77.101551	40.203739
42043	-76.797893	40.305235
42045	-75.346927	39.921576
42047	-78.623009	41.419069
42049	-80.070658	42.067498
42051	-79.71005	39.949654
42053	-79.289051	41.502718
42055	-77.658992	39.881395
42057	-78.080296	39.929673
42059	-80.12269	39.873454
42061	-77.999066	40.419336
42063	-79.128348	40.617955
42065	-78.967207	41.084502
42067	-77.324535	40.573289
42069	-75.636747	41.443361
42071	-76.288244	40.073133
42073	-80.338001	40.987609
42075	-76.442043	40.342672
42077	-75.507523	40.602096
42079	-75.927811	41.204393
42081	-76.986718	41.25075
42083	-78.586169	41.85928
42085	-80.342831	41.266213
42087	-77.614964	40.603635
42089	-75.309904	41.034619
42091	-75.307587	40.16688
42093	-76.631324	40.997659
42095	-75.322322	40.70056
42097	-76.682146	40.872239
42099	-77.158133	40.408829
42101	-75.140302	40.005285
42103	-74.978783	41.306119
42105	-77.932399	41.820868
42107	-76.197583	40.715167
42109	-76.983629	40.787273
42111	-79.009282	40.029745
42113	-76.490407	41.473849
42115	-75.773499	41.823309
42117	-77.203637	41.814962
42119	-76.961855	40.972859
42121	-79.767159	41.405481
42123	-79.235364	41.851218
42125	-80.147101	40.201356
42127	-75.301619	41.547335
42129	-79.59211	40.339259
42131	-75.942535	41.535785
42133	-76.750688	39.940882
44001	-71.284498	41.71334
44003	-71.48575	41.699446
44005	-71.268241	41.546632
44007	-71.45	41.856301
44009	-71.588799	41.466407
45001	-82.422608	34.238606
45003	-81.766449	33.535252
45005	-81.291217	32.995919
45007	-82.619941	34.550365
45009	-81.073449	33.269892
45011	-81.353987	33.295856
45013	-80.735717	32.336466
45015	-80.032247	33.084176
45017	-80.811252	33.676657
45019	-79.981093	32.819086
45021	-81.64167	35.078389
45023	-81.118684	34.702297
45025	-80.140605	34.681263
45027	-80.208388	33.688684
45029	-80.653824	32.910701
45031	-79.981957	34.327178
45033	-79.357964	34.397092
45035	-80.235355	33.010119
45037	-81.924618	33.726287
45039	-81.078083	34.359268
45041	-79.757897	34.096717
45043	-79.2841	33.451648
45045	-82.343107	34.850482
45047	-82.148951	34.202917
45049	-81.132268	32.79732
45051	-78.94063	33.794884
45053	-81.020524	32.428894
45055	-80.638472	34.267702
45057	-80.730948	34.721732
45059	-82.028505	34.504733
45061	-80.258109	34.177331
45063	-81.207499	33.959273
45065	-82.300161	33.889414
45067	-79.335261	34.162061
45069	-79.672166	34.637418
45071	-81.578395	34.271456
45073	-83.008609	34.707082
45075	-80.798914	33.469174
45077	-82.68508	34.812975
45079	-80.988293	34.049397
45081	-81.704422	33.99428
45083	-81.993148	34.96165
45085	-80.387519	33.929904
45087	-81.62587	34.730683
45089	-79.721259	33.657621
45091	-81.073633	34.983611
46003	-98.52713	43.69887
46005	-98.232402	44.372075
46007	-101.769679	43.211298
46009	-97.86947	42.976187
46011	-96.787613	44.316185
46013	-98.445552	45.480254
46015	-99.184858	43.762658
46017	-99.375468	44.062655
46019	-103.74959	44.680025
46021	-100.096582	45.814527
46023	-98.521709	43.173814
46025	-97.707439	44.840297
46027	-96.94182	42.81466
46029	-97.13142	44.91521
46031	-100.95207	45.759759
46033	-103.516911	43.736778
46035	-98.044503	43.704804
46037	-97.524971	45.363708
46039	-96.664399	44.735792
46041	-101.129189	45.111643
46043	-98.362467	43.369802
46045	-99.181524	45.451204
46047	-103.522804	43.389636
46049	-99.10751	45.07027
46051	-96.647554	45.203064
46053	-99.27706	43.182061
46055	-101.587805	44.13918
46057	-97.143849	44.652942
46059	-98.991166	44.54372
46061	-97.772125	43.649584
46063	-103.498692	45.617136
46065	-100.297279	44.379933
46067	-97.757475	43.332848
46069	-99.460988	44.513111
46071	-101.624855	43.688558
46073	-98.565458	44.087418
46075	-100.697571	43.908076
46077	-97.405152	44.377276
46079	-97.102416	44.003284
46081	-103.805621	44.443331
46083	-96.734196	43.392663
46085	-99.718886	43.931385
46087	-97.354929	43.66197
46089	-99.289318	45.762284
46091	-97.645999	45.761648
46093	-103.271726	44.301124
46095	-100.812172	43.54538
46097	-97.567641	44.020674
46099	-96.730288	43.559444
46101	-96.661588	44.02034
46103	-103.216023	44.064264
46105	-102.328039	45.719147
46107	-99.895237	45.080183
46109	-96.947468	45.610243
46111	-98.15596	44.007351
46113	-102.475316	43.192117
46115	-98.41101	44.909783
46117	-100.442379	44.358139
46119	-100.102974	44.714443
46121	-100.785896	43.25098
46123	-99.856634	43.354212
46125	-97.121955	43.305499
46127	-96.609914	42.724941
46129	-100.300442	45.519235
46135	-97.395272	42.906032
46137	-101.587133	44.890294
47001	-84.179129	36.084752
47003	-86.464587	35.512085
47005	-88.087534	36.072251
47007	-85.185717	35.619668
47009	-83.970843	35.754461
47011	-84.86024	35.165329
47013	-84.124555	36.38475
47015	-86.058811	35.797764
47017	-88.464975	36.013544
47019	-82.200262	36.317597
47021	-87.063687	36.26224
47023	-88.624525	35.433357
47025	-83.644804	36.489577
47027	-85.559985	36.551818
47029	-83.173573	35.947188
47031	-86.126257	35.451738
47033	-89.122646	35.788544
47035	-85.023675	35.950268
47037	-86.749731	36.145758
47039	-88.122416	35.611946
47041	-85.836128	35.967313
47043	-87.350195	36.109132
47045	-89.361078	36.058517
47047	-89.457615	35.205291
47049	-84.930727	36.374105
47051	-86.116429	35.208226
47053	-88.882851	35.944753
47055	-87.033232	35.18975
47057	-83.479456	36.270262
47059	-82.8339	36.176182
47061	-85.719485	35.344471
47063	-83.295945	36.214818
47065	-85.208325	35.093273
47067	-83.225406	36.519563
47069	-89.01957	35.220505
47071	-88.225352	35.19798
47073	-82.870615	36.46386
47075	-89.271386	35.585477
47077	-88.399362	35.64701
47079	-88.297522	36.31971
47081	-87.407944	35.849902
47083	-87.703672	36.303088
47085	-87.777483	36.069662
47087	-85.631261	36.332529
47089	-83.456435	36.069847
47091	-81.844805	36.452144
47093	-83.980553	35.973918
47095	-89.478247	36.360352
47097	-89.55012	35.763448
47099	-87.35779	35.228933
47101	-87.527509	35.534152
47103	-86.574424	35.112062
47105	-84.287485	35.760683
47107	-84.598922	35.422415
47109	-88.545963	35.1775
47111	-86.02322	36.537926
47113	-88.822759	35.643862
47115	-85.601837	35.107926
47117	-86.773443	35.478953
47119	-87.054464	35.616881
47121	-84.81754	35.505667
47123	-84.355093	35.511746
47125	-87.363849	36.543619
47127	-86.344476	35.290377
47129	-84.589796	36.105427
47131	-89.084377	36.395706
47133	-85.321122	36.349087
47135	-87.857934	35.648399
47137	-85.138281	36.567259
47139	-84.56207	35.124427
47141	-85.502403	36.163545
47143	-84.951982	35.561202
47145	-84.52501	35.880751
47147	-86.835048	36.487788
47149	-86.44232	35.891583
47151	-84.506534	36.448591
47153	-85.395646	35.350622
47155	-83.579052	35.859033
47157	-89.9083	35.128042
47159	-85.965296	36.240863
47161	-87.802699	36.493291
47163	-82.395042	36.529733
47165	-86.53751	36.396089
47167	-89.746859	35.48436
47169	-86.167537	36.394706
47171	-82.396284	36.151563
47173	-83.822958	36.243049
47175	-85.455852	35.724432
47177	-85.79122	35.696806
47179	-82.434638	36.323855
47181	-87.789699	35.256346
47183	-88.765981	36.290534
47185	-85.48744	35.934791
47187	-86.862438	35.93333
47189	-86.398196	36.201045
48001	-95.67784	31.781699
48003	-102.523037	32.311706
48005	-94.712037	31.312337
48007	-97.063377	28.035014
48009	-98.616473	33.705073
48011	-101.386458	35.084018
48013	-98.570786	29.030522
48015	-96.225794	29.859554
48017	-102.750833	34.202145
48019	-99.038926	29.702792
48021	-97.345367	30.143137
48023	-99.260925	33.603917
48025	-97.734515	28.395756
48027	-97.578666	31.085981
48029	-98.518238	29.469064
48031	-98.398063	30.184208
48033	-101.428655	32.761631
48035	-97.579515	31.867179
48037	-94.20968	33.435457
48039	-95.391349	29.278111
48041	-96.335194	30.633941
48043	-103.608366	30.232344
48045	-101.241168	34.44985
48047	-98.147897	27.199375
48049	-98.992877	31.732294
48051	-96.633046	30.480185
48053	-98.250718	30.6735
48055	-97.679701	29.847472
48057	-96.62757	28.584348
48059	-99.447907	32.349739
48061	-97.559282	26.048629
48063	-94.99032	32.990074
48065	-101.324859	35.388565
48067	-94.298727	33.082374
48069	-102.27094	34.524319
48071	-94.699117	29.797957
48073	-95.207871	31.900206
48075	-100.223799	34.428922
48077	-98.243135	33.824068
48079	-102.744293	33.687135
48081	-100.431143	31.902502
48083	-99.429629	31.815926
48085	-96.701399	33.083014
48087	-100.219295	34.865655
48089	-96.535481	29.658128
48091	-98.217657	29.760583
48093	-98.558322	31.967392
48095	-99.86983	31.29226
48097	-97.137123	33.61479
48099	-97.825553	31.2395
48101	-100.30439	34.029161
48103	-102.362987	31.392865
48105	-101.225238	30.714798
48107	-101.36885	33.660006
48109	-104.7908	31.092701
48111	-102.574779	36.111762
48113	-96.786496	32.814754
48115	-101.950935	32.734493
48117	-102.403255	34.835433
48119	-95.704814	33.377567
48121	-97.029406	33.099894
48123	-97.317114	29.102187
48125	-100.827363	33.525979
48127	-99.823525	28.512452
48129	-100.852246	34.941665
48131	-98.402126	27.737337
48133	-98.833978	32.357294
48135	-102.386664	31.865567
48137	-100.20272	29.984947
48139	-96.803819	32.417595
48141	-106.385065	31.781428
48143	-98.236826	32.202492
48145	-96.952308	31.259985
48147	-96.174297	33.563054
48149	-96.894761	29.851846
48151	-100.413327	32.777074
48153	-101.366721	34.04038
48155	-99.711201	33.990695
48157	-95.64736	29.600348
48159	-95.222765	33.12552
48161	-96.216048	31.702915
48163	-99.114769	28.840338
48165	-102.644311	32.758529
48167	-94.990299	29.41007
48169	-101.389604	33.198692
48171	-98.901195	30.275447
48173	-101.543668	31.856192
48175	-97.378101	28.702922
48177	-97.506552	29.471651
48179	-100.935879	35.519894
48181	-96.622956	33.653456
48183	-94.790534	32.496827
48185	-96.013026	30.457133
48187	-98.06428	29.59579
48189	-101.742807	34.142984
48191	-100.604884	34.655837
48193	-98.101081	31.752989
48195	-101.273892	36.216903
48197	-99.690416	34.282336
48199	-94.262199	30.309202
48201	-95.405552	29.79369
48203	-94.402804	32.535882
48205	-102.554879	35.972055
48207	-99.769642	33.188525
48209	-97.949743	29.9905
48211	-100.361493	35.888888
48213	-95.899613	32.237005
48215	-98.178034	26.22951
48217	-97.171903	31.997347
48219	-102.333831	33.587698
48221	-97.769315	32.432751
48223	-95.586384	33.125056
48225	-95.452691	31.308347
48227	-101.458437	32.244912
48229	-105.628732	31.404905
48231	-96.090186	33.084038
48233	-101.45235	35.6781
48235	-100.852936	31.272772
48237	-98.175715	33.200526
48239	-96.589628	28.959836
48241	-93.997843	30.73688
48243	-103.976904	30.609259
48245	-94.06286	30.00851
48247	-98.68436	27.300615
48249	-98.063856	27.751306
48251	-97.323671	32.42978
48253	-99.824697	32.728613
48255	-97.870747	28.849975
48257	-96.310976	32.631948
48259	-98.74187	29.854274
48261	-97.776095	26.973445
48263	-100.627922	33.257821
48265	-99.166778	30.040901
48267	-99.745953	30.492212
48269	-100.329255	33.634983
48271	-100.42674	29.280869
48273	-97.862675	27.491198
48275	-99.707974	33.461835
48277	-95.533292	33.673326
48279	-102.325412	34.025251
48281	-98.121892	31.09641
48283	-99.227334	28.396822
48285	-97.051996	29.409402
48287	-96.965532	30.271659
48289	-96.046711	31.297823
48291	-94.895471	30.157696
48293	-96.523055	31.592079
48295	-100.332829	36.361088
48297	-98.112438	28.347317
48299	-98.516299	30.690819
48301	-103.569761	31.768054
48303	-101.883322	33.559339
48305	-101.808485	33.181928
48307	-99.340365	31.147274
48309	-97.167432	31.543124
48311	-98.519987	28.461767
48313	-95.896963	30.960419
48315	-94.416979	32.791471
48317	-101.821792	32.185944
48319	-99.209886	30.750494
48321	-95.99935	28.911109
48323	-100.479861	28.702479
48325	-98.967746	29.291507
48327	-99.784619	30.903561
48329	-102.100918	31.998815
48331	-97.00872	30.748852
48333	-98.581671	31.488772
48335	-100.873894	32.38664
48337	-97.757937	33.642564
48339	-95.465366	30.238373
48341	-101.955059	35.902509
48343	-94.725878	33.07268
48345	-100.835141	34.01928
48347	-94.640073	31.624626
48349	-96.49279	32.077976
48351	-93.752509	30.696553
48353	-100.411699	32.446902
48355	-97.433696	27.737491
48357	-100.811998	36.377976
48359	-102.404265	35.331146
48361	-93.865171	30.121384
48363	-98.170721	32.779276
48365	-94.3309	32.164197
48367	-97.739955	32.800252
48369	-102.811378	34.538955
48371	-102.807833	30.887701
48373	-94.9278	30.744411
48375	-101.83394	35.22091
48377	-104.256302	29.81311
48379	-95.803112	32.885015
48381	-101.887923	35.120781
48383	-101.463938	31.224262
48385	-99.870899	29.72414
48387	-95.07009	33.594266
48389	-103.532616	31.36938
48391	-97.235913	28.293529
48393	-100.692793	35.718041
48395	-96.552868	30.965561
48397	-96.450983	32.91077
48399	-99.984902	31.802532
48401	-94.795629	32.192486
48403	-93.857248	31.33789
48405	-94.146191	31.448679
48407	-95.128303	30.562027
48409	-97.398076	27.947665
48411	-98.765584	31.188639
48413	-100.59207	30.870482
48415	-100.903115	32.715502
48417	-99.309273	32.69596
48419	-94.177859	31.820558
48421	-101.977166	36.337576
48423	-95.296315	32.328944
48425	-97.763801	32.233156
48427	-98.844109	26.394775
48429	-98.90291	32.75329
48431	-100.999315	31.837416
48433	-100.232082	33.141106
48435	-100.634265	30.561219
48437	-101.769131	34.52691
48439	-97.239246	32.758763
48441	-99.771324	32.425063
48443	-102.324112	30.162664
48445	-102.274202	33.186545
48447	-99.14433	33.149203
48449	-94.967545	33.180284
48451	-100.461219	31.452783
48453	-97.751374	30.307222
48455	-95.231862	31.005902
48457	-94.356622	30.742745
48459	-94.925975	32.698304
48461	-102.10787	31.205758
48463	-99.761934	29.243451
48465	-100.89922	29.384082
48467	-95.833598	32.582787
48469	-96.990104	28.819475
48471	-95.537511	30.733841
48473	-95.973776	30.019845
48475	-102.937357	31.559053
48477	-96.396292	30.183046
48479	-99.47885	27.515048
48481	-96.171598	29.28016
48483	-100.260962	35.352361
48485	-98.551978	33.925604
48487	-99.294362	34.143391
48489	-97.77648	26.455182
48491	-97.707652	30.552781
48493	-98.136467	29.21875
48495	-103.098546	31.841042
48497	-97.643365	33.168033
48499	-95.392305	32.773271
48501	-102.831816	33.036869
48503	-98.631958	33.172913
48505	-99.266866	26.907022
48507	-99.800559	28.761627
49001	-112.769686	38.30112
49003	-112.103015	41.589715
49005	-111.839403	41.74709
49007	-110.77828	39.60028
49009	-109.658631	40.93845
49011	-111.949254	41.018401
49013	-110.174556	40.291371
49015	-110.947217	39.223821
49017	-112.062115	37.774574
49019	-109.528499	38.577793
49021	-113.077315	37.713714
49023	-111.90953	39.740317
49025	-112.41191	37.11478
49027	-112.504207	39.215015
49029	-111.707163	41.07252
49031	-112.213844	38.288475
49033	-111.271761	41.734462
49035	-111.913328	40.654037
49037	-109.536712	37.499469
49039	-111.602887	39.383119
49041	-112.039681	38.778489
49043	-111.469785	40.731318
49045	-112.41156	40.545206
49047	-109.59304	40.431035
49049	-111.705057	40.26226
49051	-111.401784	40.492395
49053	-113.522311	37.138705
49055	-111.428373	38.354293
49057	-111.985074	41.223602
50001	-73.168641	44.061594
50003	-73.152363	42.975619
50005	-72.08273	44.466886
50007	-73.147981	44.481704
50009	-71.739797	44.659687
50011	-72.991491	44.840637
50013	-73.295151	44.794199
50015	-72.654075	44.586583
50017	-72.394378	43.993303
50019	-72.21992	44.864579
50021	-73.043973	43.602592
50023	-72.585169	44.242263
50025	-72.621619	42.957537
50027	-72.495025	43.547438
51001	-75.621356	37.797643
51003	-78.515995	38.054456
51005	-79.965505	37.795977
51007	-77.977978	37.337216
51009	-79.103682	37.52038
51011	-78.82977	37.358886
51013	-77.101451	38.874152
51015	-79.036894	38.127353
51017	-79.76686	38.022819
51019	-79.511817	37.314185
51021	-81.095378	37.150613
51023	-79.845531	37.448113
51025	-77.857048	36.755291
51027	-82.05739	37.26558
51029	-78.47321	37.581855
51031	-79.162963	37.255541
51033	-77.415607	38.010658
51035	-80.761536	36.713959
51036	-77.099653	37.367589
51037	-78.629667	37.009065
51041	-77.546671	37.420221
51043	-77.989707	39.127911
51045	-80.185548	37.464445
51047	-77.998093	38.501825
51049	-78.272815	37.477014
51051	-82.380858	37.139174
51053	-77.560786	37.133367
51057	-76.899539	37.917681
51059	-77.257921	38.843767
51061	-77.779705	38.698553
51063	-80.34127	36.940905
51065	-78.301406	37.88148
51067	-79.862236	37.014973
51069	-78.194524	39.172812
51071	-80.716058	37.318841
51073	-76.527713	37.371087
51075	-77.854069	37.7024
51077	-81.139553	36.653653
51079	-78.426712	38.259912
51081	-77.552126	36.699735
51083	-78.926646	36.751683
51085	-77.421011	37.686732
51087	-77.496006	37.600815
51089	-79.903582	36.689404
51091	-79.57127	38.385325
51093	-76.667	36.917424
51095	-76.75366	37.289842
51097	-76.894184	37.697975
51099	-77.150593	38.29178
51101	-77.065197	37.69942
51103	-76.437416	37.700919
51105	-83.101138	36.719345
51107	-77.501143	39.059912
51109	-77.955834	37.978885
51111	-78.213664	36.968264
51113	-78.237868	38.387176
51115	-76.327016	37.442506
51117	-78.328448	36.688634
51119	-76.498182	37.601648
51121	-80.41163	37.190284
51125	-78.875057	37.811439
51127	-77.039557	37.503506
51131	-75.914766	37.387219
51133	-76.40427	37.890224
51135	-78.068898	37.14091
51137	-77.991472	38.255383
51139	-78.496343	38.606294
51141	-80.285121	36.656868
51143	-79.411486	36.774435
51145	-77.872624	37.551347
51147	-78.430144	37.255164
51149	-77.281426	37.214368
51153	-77.383032	38.680272
51155	-80.708461	37.079531
51157	-78.12935	38.690627
51159	-76.71258	37.941743
51161	-79.988813	37.270544
51163	-79.429707	37.785043
51165	-78.839717	38.456873
51167	-82.081375	36.94004
51169	-82.592166	36.684812
51171	-78.538022	38.863766
51173	-81.576852	36.827379
51175	-77.075701	36.715148
51177	-77.573593	38.237757
51179	-77.445641	38.417053
51181	-76.873352	37.123726
51183	-77.20459	36.962393
51185	-81.571788	37.145578
51187	-78.181586	38.924725
51191	-81.970445	36.701781
51193	-76.833918	38.15224
51195	-82.60948	36.950035
51197	-81.069052	36.917297
51199	-76.485566	37.168201
51510	-77.092628	38.820689
51515	-79.520061	37.338932
51520	-82.170783	36.610046
51530	-79.352471	37.733109
51540	-78.492953	38.034568
51550	-76.281966	36.757115
51570	-77.401372	37.263922
51580	-79.989554	37.781562
51590	-79.408058	36.591116
51595	-77.541239	36.691285
51600	-77.302891	38.852128
51610	-77.174754	38.883326
51620	-76.937627	36.677441
51630	-77.477419	38.298987
51640	-80.916496	36.66649
51650	-76.367304	37.045091
51660	-78.869398	38.443281
51670	-77.304854	37.288812
51678	-79.443688	37.783614
51680	-79.185896	37.399397
51683	-77.476169	38.752753
51685	-77.452006	38.772843
51690	-79.865021	36.683348
51700	-76.497118	37.090118
51710	-76.258066	36.895687
51720	-82.624884	36.936678
51730	-77.397438	37.210802
51735	-76.380441	37.131541
51740	-76.354198	36.834761
51750	-80.560222	37.129675
51760	-77.46662	37.535997
51770	-79.960961	37.277864
51775	-80.05503	37.285933
51790	-79.076986	38.158042
51800	-76.570299	36.770128
51810	-76.099088	36.823136
51820	-78.896299	38.071122
51830	-76.7108	37.275899
51840	-78.168676	39.176217
53001	-118.997527	46.869933
53003	-117.070202	46.386989
53005	-119.277384	46.231151
53007	-120.350532	47.534226
53009	-123.480635	48.092587
53011	-122.565111	45.678209
53013	-117.981348	46.327698
53015	-122.903937	46.144373
53017	-120.158199	47.516484
53019	-118.541806	48.628321
53021	-119.101205	46.315299
53023	-117.577078	46.477008
53025	-119.459757	47.154331
53027	-123.763716	46.995729
53029	-122.575946	48.206032
53031	-122.814996	48.012306
53033	-122.234723	47.548255
53035	-122.633467	47.614149
53037	-120.626083	47.050528
53039	-121.112648	45.795667
53041	-122.816333	46.613692
53043	-118.348757	47.62455
53045	-123.046751	47.283266
53047	-119.576183	48.450243
53049	-123.88913	46.533421
53051	-117.224502	48.29291
53053	-122.417269	47.182071
53055	-122.976055	48.570897
53057	-122.332994	48.467898
53059	-121.915539	45.69882
53061	-122.191095	47.928464
53063	-117.372582	47.680508
53065	-117.816221	48.301773
53067	-122.846738	47.000768
53069	-123.4259	46.241255
53071	-118.396337	46.082487
53073	-122.483443	48.819402
53075	-117.235942	46.811028
53077	-120.423896	46.517774
54001	-80.006772	39.111273
54003	-77.982935	39.458453
54005	-81.754224	38.056637
54007	-80.728035	38.690768
54009	-80.5848	40.308275
54011	-82.338822	38.413552
54013	-81.103911	38.852634
54015	-81.100122	38.463928
54017	-80.71228	39.286556
54019	-81.132667	38.031704
54021	-80.839023	38.924821
54023	-79.164902	39.056723
54025	-80.492503	37.860998
54027	-78.622003	39.324831
54029	-80.569708	40.481651
54031	-78.883863	39.032521
54033	-80.347679	39.286064
54035	-81.712806	38.840447
54037	-77.846937	39.314889
54039	-81.650268	38.3623
54041	-80.474365	39.033262
54043	-82.071423	38.202846
54045	-81.96823	37.853648
54047	-81.642976	37.38841
54049	-80.180612	39.485464
54051	-80.70328	39.924423
54053	-82.057589	38.826723
54055	-81.144672	37.35156
54057	-78.908555	39.466613
54059	-82.146391	37.699625
54061	-79.966319	39.636139
54063	-80.631386	37.547016
54065	-78.226819	39.582594
54067	-80.768364	38.277488
54069	-80.673719	40.078053
54071	-79.34047	38.669607
54073	-81.193863	39.380668
